id,form_id,survey_id,lat,lng,address,state,country,continent
156561213912-4,347,1565612139-4,20 29 58,86 14 3,NULL,NULL,NULL,NULL
156561214012-4,347,1565612140-4,20 29 59,86 14 5,NULL,NULL,NULL,NULL
156561214112-4,347,1565612141-4,20 29 53,86 14 6,NULL,NULL,NULL,NULL
156561214212-4,347,1565612142-4,20 29 58,86 14 5,NULL,NULL,NULL,NULL
156561214312-4,347,1565612143-4,20 30 17,86 19 ,NULL,NULL,NULL,NULL
156561214412-4,347,1565612144-4,20 30 9,86 12 3,NULL,NULL,NULL,NULL
156561214512-4,347,1565612145-4,20 30 17,86 11 2,NULL,NULL,NULL,NULL
156561214612-4,347,1565612146-4,20 30 16,86 11 6,NULL,NULL,NULL,NULL
156561214712-4,347,1565612147-4,20 30 22,86 11 1,NULL,NULL,NULL,NULL
156561214812-4,347,1565612148-4,20 30 13,86 12 2,NULL,NULL,NULL,NULL
156561214912-4,347,1565612149-4,20 30 11,86 12 6,NULL,NULL,NULL,NULL
156561215012-4,347,1565612150-4,20 30 8,86 12 5,NULL,NULL,NULL,NULL
156561215112-4,347,1565612151-4,20 30 20,86 01 8,NULL,NULL,NULL,NULL
156561215212-4,347,1565612152-4,20 30 19,86 15 1,NULL,NULL,NULL,NULL
156561215312-4,347,1565612153-4,20.53511,86.11002,NULL,NULL,NULL,NULL
156561215412-4,347,1565612154-4,20.53525,86.11165,NULL,NULL,NULL,NULL
156561215512-4,347,1565612155-4,20.53647,86.10949,NULL,NULL,NULL,NULL
156561215612-4,347,1565612156-4,20.53594,86.10823,NULL,NULL,NULL,NULL
156561215712-4,347,1565612157-4,20.53576,86.10666,NULL,NULL,NULL,NULL
156561215812-4,347,1565612158-4,20.53572,86.11237,NULL,NULL,NULL,NULL
156561215912-4,347,1565612159-4,20.53464,86.11113,NULL,NULL,NULL,NULL
156561216012-4,347,1565612160-4,20.53578,86.11254,NULL,NULL,NULL,NULL
156561216112-4,347,1565612161-4,20.53701,86.10904,NULL,NULL,NULL,NULL
156561216212-4,347,1565612162-4,20.53529,86.10906,NULL,NULL,NULL,NULL
156561216312-4,347,1565612163-4,20.54209,86.10774,NULL,NULL,NULL,NULL
156561216412-4,347,1565612164-4,20 54 21,86 10 781,NULL,NULL,NULL,NULL
156561216512-4,347,1565612165-4,20 54 2,86 10 77,NULL,NULL,NULL,NULL
156561216612-4,347,1565612166-4,20 54 14,86 10 734,NULL,NULL,NULL,NULL
156561216712-4,347,1565612167-4,20.54193,86.10855,NULL,NULL,NULL,NULL
156561216812-4,347,1565612168-4,20.54085,86.10917,NULL,NULL,NULL,NULL
156561216912-4,347,1565612169-4,20.54033,86.10725,NULL,NULL,NULL,NULL
156561217012-4,347,1565612170-4,20.5398,86.10932,NULL,NULL,NULL,NULL
156561217112-4,347,1565612171-4,20.54027,86.10798,NULL,NULL,NULL,NULL
156561217212-4,347,1565612172-4,20.53996,86.10921,NULL,NULL,NULL,NULL
156561217312-4,347,1565612173-4,20.49162,86.05143,NULL,NULL,NULL,NULL
156561217412-4,347,1565612174-4,20.49203,86.04965,NULL,NULL,NULL,NULL
156561217512-4,347,1565612175-4,20.49173,86.05041,NULL,NULL,NULL,NULL
156561217612-4,347,1565612176-4,20.49151,86.05098,NULL,NULL,NULL,NULL
156561217712-4,347,1565612177-4,20.49173,86.05041,NULL,NULL,NULL,NULL
156561217812-4,347,1565612178-4,20.4916,86.05019,NULL,NULL,NULL,NULL
156561217912-4,347,1565612179-4,20.49138,86.04979,NULL,NULL,NULL,NULL
156561218012-4,347,1565612180-4,20.49012,86.05116,NULL,NULL,NULL,NULL
156561218112-4,347,1565612181-4,20.49144,86.05041,NULL,NULL,NULL,NULL
156561218212-4,347,1565612182-4,20.49144,86.05098,NULL,NULL,NULL,NULL
156561218312-4,347,1565612183-4,20.47857,86.03751,NULL,NULL,NULL,NULL
156561218412-4,347,1565612184-4,20.47808,86.03715,NULL,NULL,NULL,NULL
156561218512-4,347,1565612185-4,20.48081,86.03735,NULL,NULL,NULL,NULL
156561218612-4,347,1565612186-4,20.48151,86.04006,NULL,NULL,NULL,NULL
156561218712-4,347,1565612187-4,20.48215,86.03974,NULL,NULL,NULL,NULL
156561218812-4,347,1565612188-4,20.47822,86.03957,NULL,NULL,NULL,NULL
156561218912-4,347,1565612189-4,20.47874,86.04215,NULL,NULL,NULL,NULL
156561219012-4,347,1565612190-4,20.47985,86.04441,NULL,NULL,NULL,NULL
156561219112-4,347,1565612191-4,20.48286,86.04493,NULL,NULL,NULL,NULL
156561219212-4,347,1565612192-4,20.48517,86.04393,NULL,NULL,NULL,NULL
156561219312-4,347,1565612193-4,20.4882,86.3345,NULL,NULL,NULL,NULL
156561219412-4,347,1565612194-4,20.52784,86.32475,NULL,NULL,NULL,NULL
156561219512-4,347,1565612195-4,20.6182,86.34485,NULL,NULL,NULL,NULL
156561219612-4,347,1565612196-4,20.62784,86.3352,NULL,NULL,NULL,NULL
156561219712-4,347,1565612197-4,20.65852,86.31452,NULL,NULL,NULL,NULL
156561219812-4,347,1565612198-4,20.6695,86.2979,NULL,NULL,NULL,NULL
156561219912-4,347,1565612199-4,20.68479,86.38852,NULL,NULL,NULL,NULL
156561220012-4,347,1565612200-4,20.51772,86.37582,NULL,NULL,NULL,NULL
156561220112-4,347,1565612201-4,20.49975,86.35652,NULL,NULL,NULL,NULL
156561220212-4,347,1565612202-4,20.60745,86.3487,NULL,NULL,NULL,NULL
156561220312-4,347,1565612203-4,20.33481,86.07356,NULL,NULL,NULL,NULL
156561220412-4,347,1565612204-4,20.33575,86.05857,NULL,NULL,NULL,NULL
156561220512-4,347,1565612205-4,20.34682,86.0782,NULL,NULL,NULL,NULL
156561220612-4,347,1565612206-4,20.33789,86.07752,NULL,NULL,NULL,NULL
156561220712-4,347,1565612207-4,20.35422,86.05756,NULL,NULL,NULL,NULL
156561220812-4,347,1565612208-4,20.35352,86.06714,NULL,NULL,NULL,NULL
156561220912-4,347,1565612209-4,20.36712,86.05812,NULL,NULL,NULL,NULL
156561221012-4,347,1565612210-4,20.33584,86.04282,NULL,NULL,NULL,NULL
156561221112-4,347,1565612211-4,20.33689,86.05378,NULL,NULL,NULL,NULL
156561221212-4,347,1565612212-4,20.34689,86.05584,NULL,NULL,NULL,NULL
156561221312-4,347,1565612213-4,20.28523,86.01809,NULL,NULL,NULL,NULL
156561221412-4,347,1565612214-4,20.28513,86.01705,NULL,NULL,NULL,NULL
156561221512-4,347,1565612215-4,20.28369,86.01519,NULL,NULL,NULL,NULL
156561221612-4,347,1565612216-4,20.28578,86.01718,NULL,NULL,NULL,NULL
156561221712-4,347,1565612217-4,20.28359,86.01595,NULL,NULL,NULL,NULL
156561221812-4,347,1565612218-4,20.28543,86.01812,NULL,NULL,NULL,NULL
156561221912-4,347,1565612219-4,20.2861,86.01326,NULL,NULL,NULL,NULL
156561222012-4,347,1565612220-4,20.28379,86.01558,NULL,NULL,NULL,NULL
156561222112-4,347,1565612221-4,20.28343,86.0173,NULL,NULL,NULL,NULL
156561222212-4,347,1565612222-4,20.28517,86.01836,NULL,NULL,NULL,NULL
156561222312-4,347,1565612223-4,20.472772,85.9994,NULL,NULL,NULL,NULL
156561222412-4,347,1565612224-4,23.047326,85.99935,NULL,NULL,NULL,NULL
156561222512-4,347,1565612225-4,20.4734,85.99971,NULL,NULL,NULL,NULL
156561222612-4,347,1565612226-4,20.47351,85.99891,NULL,NULL,NULL,NULL
156561222712-4,347,1565612227-4,20.47344,85.99897,NULL,NULL,NULL,NULL
156561222812-4,347,1565612228-4,20.47334,85.99905,NULL,NULL,NULL,NULL
156561222912-4,347,1565612229-4,20.47347,85.99919,NULL,NULL,NULL,NULL
156561223012-4,347,1565612230-4,20.47337,85.99887,NULL,NULL,NULL,NULL
156561223112-4,347,1565612231-4,20.47336,85.99886,NULL,NULL,NULL,NULL
156561223212-4,347,1565612232-4,20.47535,85.99905,NULL,NULL,NULL,NULL
156561223312-4,347,1565612233-4,20.44628,86.10905,NULL,NULL,NULL,NULL
156561223412-4,347,1565612234-4,20.43818,86.10065,NULL,NULL,NULL,NULL
156561223512-4,347,1565612235-4,20.43869,86.09889,NULL,NULL,NULL,NULL
156561223612-4,347,1565612236-4,20.43839,86.09909,NULL,NULL,NULL,NULL
156561223712-4,347,1565612237-4,20.4383,86.09919,NULL,NULL,NULL,NULL
156561223812-4,347,1565612238-4,20.43827,86.09925,NULL,NULL,NULL,NULL
156561223912-4,347,1565612239-4,20.43804,86.10031,NULL,NULL,NULL,NULL
156561224012-4,347,1565612240-4,20.43792,86.1006,NULL,NULL,NULL,NULL
156561224112-4,347,1565612241-4,20.43805,86.09913,NULL,NULL,NULL,NULL
156561224212-4,347,1565612242-4,20.43809,86.09879,NULL,NULL,NULL,NULL
156561224312-4,347,1565612243-4,20.43255,86.13065,NULL,NULL,NULL,NULL
156561224412-4,347,1565612244-4,20.43523,86.1307,NULL,NULL,NULL,NULL
156561224512-4,347,1565612245-4,20.43487,86.13058,NULL,NULL,NULL,NULL
156561224612-4,347,1565612246-4,20.43522,86.13148,NULL,NULL,NULL,NULL
156561224712-4,347,1565612247-4,20.43493,83.13124,NULL,NULL,NULL,NULL
156561224812-4,347,1565612248-4,20.43454,86.13095,NULL,NULL,NULL,NULL
156561224912-4,347,1565612249-4,20.43491,86.13074,NULL,NULL,NULL,NULL
156561225012-4,347,1565612250-4,20.43471,86.1313,NULL,NULL,NULL,NULL
156561225112-4,347,1565612251-4,20.43447,86.13079,NULL,NULL,NULL,NULL
156561225212-4,347,1565612252-4,20.4342,86.13085,NULL,NULL,NULL,NULL
156561225312-4,347,1565612253-4,20.50119,86.14083,NULL,NULL,NULL,NULL
156561225412-4,347,1565612254-4,20.50032,86.14977,NULL,NULL,NULL,NULL
156561225512-4,347,1565612255-4,20.50889,86.14643,NULL,NULL,NULL,NULL
156561225612-4,347,1565612256-4,20.50912,86.14236,NULL,NULL,NULL,NULL
156561225712-4,347,1565612257-4,20.50034,86.14866,NULL,NULL,NULL,NULL
156561225812-4,347,1565612258-4,20.50009,86.14172,NULL,NULL,NULL,NULL
156561225912-4,347,1565612259-4,20.50895,86.14233,NULL,NULL,NULL,NULL
156561226012-4,347,1565612260-4,20.50129,86.14974,NULL,NULL,NULL,NULL
156561226112-4,347,1565612261-4,20.50035,86.14863,NULL,NULL,NULL,NULL
156561226212-4,347,1565612262-4,20.50034,86.14085,NULL,NULL,NULL,NULL
156561226312-4,347,1565612263-4,20.49125,86.12874,NULL,NULL,NULL,NULL
156561226412-4,347,1565612264-4,20.49122,86.12384,NULL,NULL,NULL,NULL
156561226512-4,347,1565612265-4,20.49145,86.12634,NULL,NULL,NULL,NULL
156561226612-4,347,1565612266-4,20.49128,86.12563,NULL,NULL,NULL,NULL
156561226712-4,347,1565612267-4,20.49133,86.12444,NULL,NULL,NULL,NULL
156561226812-4,347,1565612268-4,20.49136,86.12774,NULL,NULL,NULL,NULL
156561226912-4,347,1565612269-4,20.49115,86.12762,NULL,NULL,NULL,NULL
156561227012-4,347,1565612270-4,20.49135,86.12665,NULL,NULL,NULL,NULL
156561227112-4,347,1565612271-4,20.49153,86.1277,NULL,NULL,NULL,NULL
156561227212-4,347,1565612272-4,20.49143,86.12575,NULL,NULL,NULL,NULL
156561227312-4,347,1565612273-4,20.44440808,85.50344355,NULL,NULL,NULL,NULL
156561227412-4,347,1565612274-4,20.5045151,85.5045151,NULL,NULL,NULL,NULL
156561227512-4,347,1565612275-4,20.4438627,85.50329804,NULL,NULL,NULL,NULL
156561227612-4,347,1565612276-4,20.44331449,85.50428074,NULL,NULL,NULL,NULL
156561227712-4,347,1565612277-4,20.44357776,85.50482322,NULL,NULL,NULL,NULL
156561227812-4,347,1565612278-4,20.44376468,85.50551925,NULL,NULL,NULL,NULL
156561227912-4,347,1565612279-4,20.44371379,85.50280217,NULL,NULL,NULL,NULL
156561228012-4,347,1565612280-4,20.44284953,85.50392937,NULL,NULL,NULL,NULL
156561228112-4,347,1565612281-4,20.44272387,85.50472029,NULL,NULL,NULL,NULL
156561228212-4,347,1565612282-4,20.44262239,85.50367489,NULL,NULL,NULL,NULL
156561228312-4,347,1565612283-4,20.44398836,85.47669757,NULL,NULL,NULL,NULL
156561228412-4,347,1565612284-4,20.44285833,85.47704089,NULL,NULL,NULL,NULL
156561228512-4,347,1565612285-4,20.4438938,85.47637403,NULL,NULL,NULL,NULL
156561228612-4,347,1565612286-4,20.44286178,85.47674619,NULL,NULL,NULL,NULL
156561228712-4,347,1565612287-4,25.04445721,85.47634553,NULL,NULL,NULL,NULL
156561228812-4,347,1565612288-4,20.44353095,85.47716931,NULL,NULL,NULL,NULL
156561228912-4,347,1565612289-4,20.44354163,85.4776682,NULL,NULL,NULL,NULL
156561229012-4,347,1565612290-4,20.44380678,85.47772855,NULL,NULL,NULL,NULL
156561229112-4,347,1565612291-4,20.443033,85.47788043,NULL,NULL,NULL,NULL
156561229212-4,347,1565612292-4,20.44391391,85.47684576,NULL,NULL,NULL,NULL
156561229312-4,347,1565612293-4,20.4676144,85.51924713,NULL,NULL,NULL,NULL
156561229412-4,347,1565612294-4,20.46816409,85.51882636,NULL,NULL,NULL,NULL
156561229512-4,347,1565612295-4,20.46838994,85.51904999,NULL,NULL,NULL,NULL
156561229612-4,347,1565612296-4,20.46813645,85.51949725,NULL,NULL,NULL,NULL
156561229712-4,347,1565612297-4,20.46855924,85.5192183,NULL,NULL,NULL,NULL
156561229812-4,347,1565612298-4,20.46892549,85.51881529,NULL,NULL,NULL,NULL
156561229912-4,347,1565612299-4,20.46787166,85.51872041,NULL,NULL,NULL,NULL
156561230012-4,347,1565612300-4,20.46855642,85.51905099,NULL,NULL,NULL,NULL
156561230112-4,347,1565612301-4,20.46822315,85.51980168,NULL,NULL,NULL,NULL
156561230212-4,347,1565612302-4,20.46755284,85.52011549,NULL,NULL,NULL,NULL
156561230312-4,347,1565612303-4,20.51334767,85.54277848,NULL,NULL,NULL,NULL
156561230412-4,347,1565612304-4,20.51246089,85.54269299,NULL,NULL,NULL,NULL
156561230512-4,347,1565612305-4,20.51201373,85.54258067,NULL,NULL,NULL,NULL
156561230612-4,347,1565612306-4,20.51133764,85.54260951,NULL,NULL,NULL,NULL
156561230712-4,347,1565612307-4,20.51109333,85.56347016,NULL,NULL,NULL,NULL
156561230812-4,347,1565612308-4,20.51056766,85.54289717,NULL,NULL,NULL,NULL
156561230912-4,347,1565612309-4,20.51083395,85.54211598,NULL,NULL,NULL,NULL
156561231012-4,347,1565612310-4,20.51083584,85.54161139,NULL,NULL,NULL,NULL
156561231112-4,347,1565612311-4,20.51150219,85.54103438,NULL,NULL,NULL,NULL
156561231212-4,347,1565612312-4,20.51268541,85.54226652,NULL,NULL,NULL,NULL
156561231312-4,347,1565612313-4,20.46019243,85.53425979,NULL,NULL,NULL,NULL
156561231412-4,347,1565612314-4,20.46006238,85.53377867,NULL,NULL,NULL,NULL
156561231512-4,347,1565612315-4,20.45970365,85.53348798,NULL,NULL,NULL,NULL
156561231612-4,347,1565612316-4,20.46960187,85.53327508,NULL,NULL,NULL,NULL
156561231712-4,347,1565612317-4,20.45933424,85.53367238,NULL,NULL,NULL,NULL
156561231812-4,347,1565612318-4,20.46026656,85.53278558,NULL,NULL,NULL,NULL
156561231912-4,347,1565612319-4,20.46075628,85.53450454,NULL,NULL,NULL,NULL
156561232012-4,347,1565612320-4,20.46024394,85.53472918,NULL,NULL,NULL,NULL
156561232112-4,347,1565612321-4,20.46317659,85.53581111,NULL,NULL,NULL,NULL
156561232212-4,347,1565612322-4,20.46126862,85.5366379,NULL,NULL,NULL,NULL
